Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2007-04-01,Sunday,17:00,GBP,Medium,Unemployment Rate  (Mar),5.50%,,5.50%
2007-04-01,Sunday,17:00,CAD,Medium,Unemployment Rate  (Mar),6.10%,,6.20%
2007-04-01,Sunday,17:00,MXN,Low,Unemployment Rate n.s.a.  (Mar),3.73%,,4.05%
2007-04-01,Sunday,17:00,USD,Low,Wholesale Inventories (MoM)  (Mar),0.60%,,0.40%
2007-04-01,Sunday,17:00,CAD,Medium,Wholesale Sales (MoM)  (Mar),1.10%,,2.70%
2007-04-05,Thursday,04:30,USD,Medium,Fed's Balance Sheet,862.32B,,869.80B
2007-04-06,Friday,20:30,USD,High,Nonfarm Payrolls  (Mar),177K,,97K
2007-04-07,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,283,,271
2007-04-07,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,66.7k,,40.2k
2007-04-12,Thursday,04:30,USD,Medium,Fed's Balance Sheet,865.44B,,862.32B
2007-04-14,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,282,,283
2007-04-14,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,75.2k,,66.7k
2007-04-15,Sunday,23:00,ILS,Low,CPI (YoY)  (Mar),-0.9%,,-0.8%
2007-04-17,Tuesday,20:30,USD,High,CPI (MoM)  (Mar),0.5%,,0.4%
2007-04-17,Tuesday,20:30,USD,High,CPI (YoY)  (Mar),2.8%,,2.4%
2007-04-17,Tuesday,20:30,USD,High,Core CPI (MoM)  (Mar),0.1%,,0.3%
2007-04-17,Tuesday,20:30,USD,Medium,Core CPI (YoY)  (Mar),2.5%,,2.7%
2007-04-19,Thursday,04:30,USD,Medium,Fed's Balance Sheet,861.34B,,865.44B
2007-04-19,Thursday,23:00,USD,Medium,US Leading Index (MoM)  (Mar),0.1%,0.2%,-0.6%
2007-04-21,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,292,,282
2007-04-21,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,80.8k,,75.2k
2007-04-25,Wednesday,17:00,EUR,Medium,German Ifo Business Climate Index,108.6,107.7,107.7
2007-04-26,Thursday,04:30,USD,Medium,Fed's Balance Sheet,879.69B,,861.34B
2007-04-28,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,283,,292
2007-04-28,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,63.8k,,80.8k
2007-05-01,Tuesday,17:00,USD,Medium,5-Year Note Auction  (Apr),4.50%,,4.50%
2007-05-01,Tuesday,17:00,USD,Low,All Car Sales  (Apr),7.44M,,7.50M
2007-05-01,Tuesday,17:00,USD,Low,All Truck Sales  (Apr),8.77M,,8.52M
2007-05-01,Tuesday,17:00,GBP,Medium,Average Earnings Index +Bonus  (Apr),5.40%,,6.20%
2007-05-01,Tuesday,17:00,GBP,Low,Average Earnings ex Bonus  (Apr),4.00%,,3.90%
2007-05-01,Tuesday,17:00,USD,High,Average Hourly Earnings (MoM)  (Apr),0.20%,,0.40%
2007-05-01,Tuesday,17:00,USD,Low,Average Weekly Hours  (Apr),34.50,,34.60
2007-05-01,Tuesday,17:00,GBP,Medium,BRC Retail Sales Monitor (YoY)  (Apr),2.40%,,3.90%
2007-05-01,Tuesday,17:00,CAD,High,BoC Interest Rate Decision  (Apr),4.25%,,4.25%
2007-05-01,Tuesday,17:00,GBP,Low,BoE Consumer Credit  (Apr),0.89B,,0.39B
2007-05-01,Tuesday,17:00,GBP,High,BoE Interest Rate Decision  (Apr),5.25%,,5.25%
2007-05-01,Tuesday,17:00,CAD,Low,Budget Balance  (Apr),2.02B,,-2.43B
2007-05-01,Tuesday,17:00,CAD,Low,Budget Balance (YoY)  (Apr),2.02B,,12.86B
2007-05-01,Tuesday,17:00,CAD,Medium,Building Permits (MoM)  (Apr),-7.30%,,24.40%
2007-05-01,Tuesday,17:00,USD,Medium,Business Inventories (MoM)  (Apr),0.50%,,0.20%
2007-05-01,Tuesday,17:00,USD,High,CB Consumer Confidence  (Apr),106.30,,108.20
2007-05-01,Tuesday,17:00,USD,Low,CB Employment Trends Index  (Apr),127.60,,128.50
2007-05-01,Tuesday,17:00,GBP,Low,CBI Distributive Trades Survey  (Apr),44.00,,32.00
2007-05-01,Tuesday,17:00,GBP,Low,CBI Industrial Trends Orders  (Apr),2.00,,8.00
2007-05-01,Tuesday,17:00,CAD,Medium,CPI (MoM)  (Apr),0.50%,,0.80%
2007-05-01,Tuesday,17:00,MXN,Medium,CPI (MoM)  (Apr),-0.06%,,0.22%
2007-05-01,Tuesday,17:00,GBP,Medium,CPI (MoM)  (Apr),0.30%,,0.50%
2007-05-01,Tuesday,17:00,CAD,Low,CPI (YoY)  (Apr),2.20%,,2.30%
2007-05-01,Tuesday,17:00,GBP,High,CPI (YoY)  (Apr),2.80%,,3.10%
2007-05-01,Tuesday,17:00,MXN,Medium,CPI (YoY)  (Apr),3.99%,,4.21%
2007-05-01,Tuesday,17:00,SEK,Medium,CPI (YoY)  (Apr),1.90%,,1.90%
2007-05-01,Tuesday,17:00,USD,Low,"CPI Index, n.s.a.  (Apr)",206.69,,205.35
2007-05-01,Tuesday,17:00,USD,Low,Capacity Utilization Rate  (Apr),80.80%,,80.40%
2007-05-01,Tuesday,17:00,USD,Low,Chain Store Sales (MoM)  (Apr),-1.90%,,5.90%
2007-05-01,Tuesday,17:00,USD,Low,Chain Store Sales (WoW)  (Apr),0.09%,,0.33%
2007-05-01,Tuesday,17:00,USD,Low,Chain Store Sales (YoY)  (Apr),2.53%,,3.39%
2007-05-01,Tuesday,17:00,USD,Low,Challenger Job Cuts  (Apr),70.67K,,49.00K
2007-05-01,Tuesday,17:00,USD,Low,Chicago Fed National Activity  (Apr),-0.18,,0.20
2007-05-01,Tuesday,17:00,USD,High,Chicago PMI  (Apr),54.20,,58.60
2007-05-01,Tuesday,17:00,GBP,Medium,Claimant Count Change  (Apr),-18.60K,,-14.70K
2007-05-01,Tuesday,17:00,USD,Low,Cleveland CPI (MoM)  (Apr),0.20%,,0.20%
2007-05-01,Tuesday,17:00,USD,Medium,Construction Spending (MoM)  (Apr),-0.70%,,1.00%
2007-05-01,Tuesday,17:00,MXN,Low,Consumer Confidence  (Apr),106.40,,105.50
2007-05-01,Tuesday,17:00,SEK,Low,Consumer Confidence  (Apr),116.10,,108.00
2007-05-01,Tuesday,17:00,MXN,Low,Consumer Confidence n.s.a.  (Apr),106.30,,106.50
2007-05-01,Tuesday,17:00,USD,Medium,Consumer Credit  (Apr),8.19B,,13.38B
2007-05-01,Tuesday,17:00,USD,Medium,Continuing Jobless Claims  (Apr),"2,492.81K",,"2,510.55K"
2007-05-01,Tuesday,17:00,CAD,Medium,Core CPI (MoM)  (Apr),0.10%,,0.40%
2007-05-01,Tuesday,17:00,MXN,Low,Core CPI (MoM)  (Apr),0.19%,,0.29%
2007-05-01,Tuesday,17:00,CAD,Medium,Core CPI (YoY)  (Apr),2.50%,,2.30%
2007-05-01,Tuesday,17:00,USD,Low,Core CPI Index  (Apr),209.75,,209.42
2007-05-01,Tuesday,17:00,USD,High,Core PCE Price Index (MoM)  (Apr),0.10%,,0.10%
2007-05-01,Tuesday,17:00,USD,High,Core PCE Price Index (YoY)  (Apr),2.10%,,2.30%
2007-05-01,Tuesday,17:00,GBP,Low,Core PPI Output (MoM)  (Apr),0.00%,,0.20%
2007-05-01,Tuesday,17:00,GBP,Low,Core PPI Output (YoY)  (Apr),1.30%,,1.50%
2007-05-01,Tuesday,17:00,GBP,Low,Core RPI (MoM)  (Apr),0.50%,,0.60%
2007-05-01,Tuesday,17:00,GBP,Low,Core RPI (YoY)  (Apr),3.60%,,3.90%
2007-05-01,Tuesday,17:00,USD,High,Core Retail Sales (MoM)  (Apr),-0.60%,,1.20%
2007-05-01,Tuesday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Apr),0.30%,,0.80%
2007-05-01,Tuesday,17:00,CAD,Medium,Core Retail Sales (MoM)  (Apr),0.90%,,0.80%
2007-05-01,Tuesday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Apr),3.50%,,3.60%
2007-05-01,Tuesday,17:00,USD,High,Crude Oil Inventories  (Apr),0.96M,,1.51M
2007-05-01,Tuesday,17:00,USD,Low,Dallas Fed Mfg Business Index  (Apr),9.00,,5.40
2007-05-01,Tuesday,17:00,USD,Low,Dallas Fed PCE  (Apr),1.80%,,2.00%
2007-05-01,Tuesday,17:00,USD,Low,Dallas Fed Services Revenues  (Apr),8.40,,27.20
2007-05-01,Tuesday,17:00,USD,Low,Domestic Truck Sales  (Apr),7.40M,,7.14M
2007-05-01,Tuesday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Apr),1.00%,,5.20%
2007-05-01,Tuesday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Apr),-0.12M,,-1.31M
2007-05-01,Tuesday,17:00,MXN,Low,Economic Activity (MoM)  (Apr),0.61%,,0.68%
2007-05-01,Tuesday,17:00,MXN,Low,Economic Activity (YoY)  (Apr),3.32%,,2.83%
2007-05-01,Tuesday,17:00,CAD,Medium,Employment Change  (Apr),-15.00K,,48.10K
2007-05-01,Tuesday,17:00,USD,High,Existing Home Sales  (Apr),5.29M,,5.46M
2007-05-01,Tuesday,17:00,USD,Medium,Existing Home Sales (MoM)  (Apr),-3.10%,,-5.70%
2007-05-01,Tuesday,17:00,USD,Medium,Export Price Index (MoM)  (Apr),0.40%,,0.70%
2007-05-01,Tuesday,17:00,CAD,Low,Exports  (Apr),40.63B,,40.41B
2007-05-01,Tuesday,17:00,USD,Medium,Factory Orders (MoM)  (Apr),1.30%,,2.60%
2007-05-01,Tuesday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Apr),1.10%,,1.10%
2007-05-01,Tuesday,17:00,USD,Medium,Federal Budget Balance  (Apr),177.70B,,-96.30B
2007-05-01,Tuesday,17:00,MXN,Low,Fiscal Balance  (Apr),35.66B,,22.27B
2007-05-01,Tuesday,17:00,CAD,Medium,Foreign Securities Purchases  (Apr),2.62B,,5.20B
2007-05-01,Tuesday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Apr),12.55B,,11.19B
2007-05-01,Tuesday,17:00,CAD,Low,Full Employment Change  (Apr),-22.80K,,30.90K
2007-05-01,Tuesday,17:00,CAD,Medium,GDP (MoM)  (Apr),0.10%,,0.20%
2007-05-01,Tuesday,17:00,USD,Low,Gasoline Inventories  (Apr),-2.86M,,-2.89M
2007-05-01,Tuesday,17:00,GBP,Low,GfK Consumer Confidence  (Apr),-6.00,,-8.00
2007-05-01,Tuesday,17:00,USD,Low,Government Payrolls  (Apr),26.00K,,18.00K
2007-05-01,Tuesday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Apr),1.87%,,0.94%
2007-05-01,Tuesday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Apr),6.76%,,2.08%
2007-05-01,Tuesday,17:00,GBP,Medium,Halifax House Price Index (MoM)  (Apr),1.10%,,1.00%
2007-05-01,Tuesday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Apr),10.90%,,11.10%
2007-05-01,Tuesday,17:00,USD,Low,House Price Index  (Apr),226.90,,227.00
2007-05-01,Tuesday,17:00,USD,Low,House Price Index (MoM)  (Apr),0.00%,,0.50%
2007-05-01,Tuesday,17:00,USD,Low,House Price Index (YoY)  (Apr),1.90%,,2.10%
2007-05-01,Tuesday,17:00,USD,Medium,Housing Starts  (Apr),1.49M,,1.50M
2007-05-01,Tuesday,17:00,CAD,Medium,Housing Starts  (Apr),227.50K,,219.50K
2007-05-01,Tuesday,17:00,USD,Medium,Housing Starts (MoM)  (Apr),-0.30%,,1.00%
2007-05-01,Tuesday,17:00,CAD,Low,IPPI (MoM)  (Apr),0.30%,,1.30%
2007-05-01,Tuesday,17:00,CAD,Low,IPPI (YoY)  (Apr),3.70%,,4.70%
2007-05-01,Tuesday,17:00,USD,Medium,ISM Manufacturing Employment  (Apr),51.90,,49.90
2007-05-01,Tuesday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Apr),57.40,,50.20
2007-05-01,Tuesday,17:00,USD,High,ISM Manufacturing PMI  (Apr),52.60,,50.70
2007-05-01,Tuesday,17:00,USD,High,ISM Manufacturing Prices  (Apr),73.00,,65.50
2007-05-01,Tuesday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Apr),56.10,,52.80
2007-05-01,Tuesday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Apr),51.10,,51.90
2007-05-01,Tuesday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Apr),54.90,,53.20
2007-05-01,Tuesday,17:00,USD,High,ISM Non-Manufacturing PMI  (Apr),53.30,,52.00
2007-05-01,Tuesday,17:00,USD,High,ISM Non-Manufacturing Prices  (Apr),62.10,,61.90
2007-05-01,Tuesday,17:00,USD,Low,ISM-New York Index  (Apr),439.70,,430.70
2007-05-01,Tuesday,17:00,USD,Medium,Import Price Index (MoM)  (Apr),1.40%,,1.60%
2007-05-01,Tuesday,17:00,CAD,Low,Imports  (Apr),35.06B,,35.97B
2007-05-01,Tuesday,17:00,USD,Medium,Industrial Production (MoM)  (Apr),0.70%,,0.10%
2007-05-01,Tuesday,17:00,MXN,Low,Industrial Production (MoM)  (Apr),-0.48%,,1.28%
2007-05-01,Tuesday,17:00,GBP,Medium,Industrial Production (MoM)  (Apr),-0.50%,,0.10%
2007-05-01,Tuesday,17:00,MXN,Low,Industrial Production (YoY)  (Apr),1.82%,,1.68%
2007-05-01,Tuesday,17:00,GBP,Low,Industrial Production (YoY)  (Apr),0.10%,,0.00%
2007-05-01,Tuesday,17:00,USD,High,Initial Jobless Claims  (Apr),319.29K,,307.95K
2007-05-01,Tuesday,17:00,MXN,Medium,Interest Rate Decision  (Apr),7.25%,,7.00%
2007-05-01,Tuesday,17:00,CAD,Low,Ivey PMI n.s.a  (Apr),60.90,,67.30
2007-05-01,Tuesday,17:00,USD,High,JOLTS Job Openings  (Apr),4.53M,,4.66M
2007-05-01,Tuesday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Apr),317.73K,,313.49K
2007-05-01,Tuesday,17:00,USD,Low,KC Fed Composite Index  (Apr),11.00,,10.00
2007-05-01,Tuesday,17:00,USD,Low,KC Fed Manufacturing Index  (Apr),21.00,,12.00
2007-05-01,Tuesday,17:00,GBP,Low,M4 Money Supply (MoM)  (Apr),1.30%,,1.40%
2007-05-01,Tuesday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Apr),6.16%,,6.06%
2007-05-01,Tuesday,17:00,USD,Low,MBA Purchase Index  (Apr),413.40,,409.32
2007-05-01,Tuesday,17:00,USD,Low,Manufacturing Payrolls  (Apr),-25.00K,,-27.00K
2007-05-01,Tuesday,17:00,GBP,Medium,Manufacturing Production (MoM)  (Apr),0.30%,,0.20%
2007-05-01,Tuesday,17:00,USD,Low,Manufacturing Production (MoM)  (Apr),0.70%,,0.80%
2007-05-01,Tuesday,17:00,GBP,Low,Manufacturing Production (YoY)  (Apr),1.10%,,1.00%
2007-05-01,Tuesday,17:00,CAD,Low,Manufacturing Sales (MoM)  (Apr),-0.40%,,2.40%
2007-05-01,Tuesday,17:00,USD,Medium,Michigan 1-Year Inflation Expectations  (Apr),3.30%,,3.00%
2007-05-01,Tuesday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Apr),3.10%,,2.90%
2007-05-01,Tuesday,17:00,USD,Medium,Michigan Consumer Expectations  (Apr),74.30,,78.70
2007-05-01,Tuesday,17:00,USD,Medium,Michigan Consumer Sentiment  (Apr),87.10,,88.80
2007-05-01,Tuesday,17:00,USD,Low,Michigan Current Conditions  (Apr),104.60,,103.60
2007-05-01,Tuesday,17:00,USD,Low,Midwest Manufacturing  (Apr),100.90,,99.80
2007-05-01,Tuesday,17:00,GBP,Low,Mortgage Approvals  (Apr),108.79K,,113.61K
2007-05-01,Tuesday,17:00,GBP,Low,Mortgage Lending  (Apr),8.56B,,8.97B
2007-05-01,Tuesday,17:00,USD,Low,Mortgage Market Index  (Apr),648.53,,670.85
2007-05-01,Tuesday,17:00,USD,Low,Mortgage Refinance Index  (Apr),"2,034.25",,"2,206.93"
2007-05-01,Tuesday,17:00,USD,Low,NAHB Housing Market Index  (Apr),33.00,,36.00
2007-05-01,Tuesday,17:00,USD,Low,NFIB Small Business Optimism  (Apr),96.80,,97.30
2007-05-01,Tuesday,17:00,USD,Medium,NY Empire State Manufacturing Index  (Apr),3.80,,13.42
2007-05-01,Tuesday,17:00,GBP,Medium,Nationwide HPI (MoM)  (Apr),0.90%,,0.40%
2007-05-01,Tuesday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Apr),10.20%,,9.30%
2007-05-01,Tuesday,17:00,USD,Low,Natural Gas Storage  (Apr),24.10B,,-23.36B
2007-05-01,Tuesday,17:00,USD,High,New Home Sales  (Apr),887.00K,,833.00K
2007-05-01,Tuesday,17:00,USD,Medium,New Home Sales (MoM)  (Apr),6.50%,,0.60%
2007-05-01,Tuesday,17:00,CAD,Medium,New Housing Price Index (MoM)  (Apr),0.80%,,0.40%
2007-05-01,Tuesday,17:00,USD,Low,Overall Net Capital Flow  (Apr),84.10B,,49.30B
2007-05-01,Tuesday,17:00,GBP,Medium,PPI Input (MoM)  (Apr),0.30%,,2.40%
2007-05-01,Tuesday,17:00,GBP,Low,PPI Input (YoY)  (Apr),-1.90%,,-0.40%
2007-05-01,Tuesday,17:00,GBP,Low,PPI Output (MoM)  (Apr),0.30%,,0.60%
2007-05-01,Tuesday,17:00,GBP,Low,PPI Output (YoY)  (Apr),1.60%,,1.80%
2007-05-01,Tuesday,17:00,CAD,Low,Part Time Employment Change  (Apr),7.80K,,17.20K
2007-05-01,Tuesday,17:00,CAD,Low,Participation Rate  (Apr),67.40%,,67.50%
2007-05-01,Tuesday,17:00,USD,Medium,Pending Home Sales (MoM)  (Apr),-3.50%,,-3.10%
2007-05-01,Tuesday,17:00,USD,Low,Pending Home Sales Index  (Apr),100.90,,104.60
2007-05-01,Tuesday,17:00,USD,Low,Personal Income (MoM)  (Apr),0.20%,,0.70%
2007-05-01,Tuesday,17:00,USD,Medium,Personal Spending (MoM)  (Apr),0.40%,,0.40%
2007-05-01,Tuesday,17:00,USD,High,Philadelphia Fed Manufacturing Index  (Apr),2.90,,2.80
2007-05-01,Tuesday,17:00,USD,Low,Philly Fed Business Conditions  (Apr),22.60,,22.90
2007-05-01,Tuesday,17:00,USD,Low,Philly Fed CAPEX Index  (Apr),14.90,,26.80
2007-05-01,Tuesday,17:00,USD,Medium,Philly Fed Employment  (Apr),8.30,,6.50
2007-05-01,Tuesday,17:00,USD,Low,Philly Fed New Orders  (Apr),4.90,,4.10
2007-05-01,Tuesday,17:00,USD,Low,Philly Fed Prices Paid  (Apr),26.40,,26.00
2007-05-01,Tuesday,17:00,USD,Medium,Private Nonfarm Payrolls  (Apr),52.00K,,170.00K
2007-05-01,Tuesday,17:00,GBP,Low,Public Sector Net Borrowing  (Apr),0.20B,,8.87B
2007-05-01,Tuesday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Apr),-3.61B,,17.35B
2007-05-01,Tuesday,17:00,CAD,Medium,RMPI (MoM)  (Apr),3.60%,,2.30%
2007-05-01,Tuesday,17:00,CAD,Low,RMPI (YoY)  (Apr),8.60%,,11.40%
2007-05-01,Tuesday,17:00,GBP,Low,RPI (MoM)  (Apr),0.50%,,0.60%
2007-05-01,Tuesday,17:00,GBP,Low,RPI (YoY)  (Apr),4.50%,,4.80%
2007-05-01,Tuesday,17:00,USD,Low,Real Earnings (MoM)  (Apr),-0.30%,,0.20%
2007-05-01,Tuesday,17:00,USD,Low,Real Personal Consumption (MoM)  (Apr),0.20%,,0.10%
2007-05-01,Tuesday,17:00,USD,Low,Redbook (MoM)  (Apr),-2.89%,,0.42%
2007-05-01,Tuesday,17:00,USD,Low,Redbook (YoY)  (Apr),1.22%,,3.99%
2007-05-01,Tuesday,17:00,USD,Medium,Retail Control (MoM)  (Apr),-0.50%,,0.90%
2007-05-01,Tuesday,17:00,GBP,Medium,Retail Sales (MoM)  (Apr),0.40%,,1.00%
2007-05-01,Tuesday,17:00,CAD,Medium,Retail Sales (MoM)  (Apr),1.40%,,1.30%
2007-05-01,Tuesday,17:00,USD,High,Retail Sales (MoM)  (Apr),-0.40%,,1.00%
2007-05-01,Tuesday,17:00,GBP,Medium,Retail Sales (YoY)  (Apr),3.90%,,3.60%
2007-05-01,Tuesday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Apr),-0.80%,,1.00%
2007-05-01,Tuesday,17:00,USD,Low,Richmond Manufacturing Index  (Apr),-10.00,,-10.00
2007-05-01,Tuesday,17:00,USD,Low,Richmond Manufacturing Shipments  (Apr),-13.00,,-13.00
2007-05-01,Tuesday,17:00,USD,Low,Richmond Services Index  (Apr),3.00,,6.00
2007-05-01,Tuesday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Apr),-0.20%,,-0.30%
2007-05-01,Tuesday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Apr),-2.10%,,-1.30%
2007-05-01,Tuesday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Apr),-0.70%,,0.10%
2007-05-01,Tuesday,17:00,USD,Medium,TIC Net Long-Term Transactions  (Apr),83.80B,,59.10B
2007-05-01,Tuesday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Apr),70.70B,,41.30B
2007-05-01,Tuesday,17:00,USD,Low,Texas Services Sector Outlook  (Apr),7.70,,14.40
2007-05-01,Tuesday,17:00,USD,Medium,Trade Balance  (Apr),-60.50B,,-61.80B
2007-05-01,Tuesday,17:00,MXN,Low,Trade Balance  (Apr),-0.76B,,-0.38B
2007-05-01,Tuesday,17:00,CAD,Medium,Trade Balance  (Apr),5.57B,,4.44B
2007-05-01,Tuesday,17:00,GBP,Medium,Trade Balance  (Apr),-7.02B,,-7.32B
2007-05-01,Tuesday,17:00,MXN,Low,Trade Balance (USD)  (Apr),-1.49B,,-0.70B
2007-05-01,Tuesday,17:00,GBP,Medium,Trade Balance Non-EU  (Apr),-3.28B,,-3.49B
2007-05-01,Tuesday,17:00,USD,Low,"US Foreign Buying, T-bonds  (Apr)",0.50B,,31.10B
2007-05-01,Tuesday,17:00,GBP,Medium,Unemployment Rate  (Apr),5.50%,,5.50%
2007-05-01,Tuesday,17:00,MXN,Low,Unemployment Rate  (Apr),3.68%,,3.74%
2007-05-01,Tuesday,17:00,CAD,Medium,Unemployment Rate  (Apr),6.20%,,6.10%
2007-05-01,Tuesday,17:00,MXN,Low,Unemployment Rate n.s.a.  (Apr),3.51%,,3.73%
2007-05-01,Tuesday,17:00,USD,Low,Wholesale Inventories (MoM)  (Apr),0.30%,,0.60%
2007-05-01,Tuesday,17:00,CAD,Medium,Wholesale Sales (MoM)  (Apr),-1.30%,,1.10%
2007-05-03,Thursday,04:30,USD,Medium,Fed's Balance Sheet,890.86B,,879.69B
2007-05-04,Friday,20:30,USD,High,Nonfarm Payrolls  (Apr),80K,,180K
2007-05-05,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,282,,283
2007-05-05,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,66.1k,,63.8k
2007-05-10,Thursday,04:30,USD,Medium,Fed's Balance Sheet,875.27B,,890.86B
2007-05-12,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,282,,282
2007-05-12,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,56.0k,,66.1k
2007-05-15,Tuesday,20:30,USD,High,CPI (MoM)  (Apr),0.3%,,0.5%
2007-05-15,Tuesday,20:30,USD,High,CPI (YoY)  (Apr),2.6%,,2.8%
2007-05-15,Tuesday,20:30,USD,High,Core CPI (MoM)  (Apr),0.2%,,0.1%
2007-05-15,Tuesday,20:30,USD,Medium,Core CPI (YoY)  (Apr),2.3%,,2.5%
2007-05-15,Tuesday,23:00,ILS,Low,CPI (YoY)  (Apr),-1.3%,,-0.9%
2007-05-17,Thursday,04:30,USD,Medium,Fed's Balance Sheet,859.56B,,875.27B
2007-05-17,Thursday,23:00,USD,Medium,US Leading Index (MoM)  (Apr),-0.5%,-0.1%,0.6%
2007-05-18,Friday,18:00,CNY,Medium,PBoC Interest Rate,6.57%,,6.39%
2007-05-19,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,276,,282
2007-05-19,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,44.6k,,56.0k
2007-05-24,Thursday,04:30,USD,Medium,Fed's Balance Sheet,873.94B,,859.56B
2007-05-24,Thursday,17:00,EUR,Medium,German Ifo Business Climate Index,108.6,108.9,108.6
2007-05-26,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,287,,276
2007-05-26,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,53.5k,,44.6k
2007-05-31,Thursday,04:30,USD,Medium,Fed's Balance Sheet,876.99B,,873.94B
2007-06-01,Friday,17:00,USD,High,10-Year Note Auction  (May),4.50%,,4.63%
2007-06-01,Friday,17:00,USD,Medium,5-Year Note Auction  (May),4.75%,,4.50%
2007-06-01,Friday,17:00,USD,Low,All Car Sales  (May),7.85M,,7.44M
2007-06-01,Friday,17:00,USD,Low,All Truck Sales  (May),8.44M,,8.77M
2007-06-01,Friday,17:00,GBP,Medium,Average Earnings Index +Bonus  (May),4.40%,,5.40%
2007-06-01,Friday,17:00,GBP,Low,Average Earnings ex Bonus  (May),4.10%,,4.00%
2007-06-01,Friday,17:00,USD,High,Average Hourly Earnings (MoM)  (May),0.30%,,0.20%
2007-06-01,Friday,17:00,USD,Low,Average Weekly Hours  (May),34.60,,34.50
2007-06-01,Friday,17:00,GBP,Medium,BRC Retail Sales Monitor (YoY)  (May),1.80%,,2.40%
2007-06-01,Friday,17:00,CAD,High,BoC Interest Rate Decision  (May),4.25%,,4.25%
2007-06-01,Friday,17:00,GBP,Low,BoE Consumer Credit  (May),0.57B,,0.89B
2007-06-01,Friday,17:00,GBP,High,BoE Interest Rate Decision  (May),5.50%,,5.25%
2007-06-01,Friday,17:00,CAD,Low,Budget Balance  (May),0.76B,,2.02B
2007-06-01,Friday,17:00,CAD,Low,Budget Balance (YoY)  (May),2.78B,,2.02B
2007-06-01,Friday,17:00,CAD,Medium,Building Permits (MoM)  (May),23.30%,,-7.30%
2007-06-01,Friday,17:00,USD,Medium,Business Inventories (MoM)  (May),0.70%,,0.50%
2007-06-01,Friday,17:00,USD,High,CB Consumer Confidence  (May),108.50,,106.30
2007-06-01,Friday,17:00,USD,Low,CB Employment Trends Index  (May),127.50,,127.60
2007-06-01,Friday,17:00,GBP,Low,CBI Distributive Trades Survey  (May),31.00,,44.00
2007-06-01,Friday,17:00,GBP,Low,CBI Industrial Trends Orders  (May),5.00,,2.00
2007-06-01,Friday,17:00,CAD,Medium,CPI (MoM)  (May),0.40%,,0.50%
2007-06-01,Friday,17:00,MXN,Medium,CPI (MoM)  (May),-0.49%,,-0.06%
2007-06-01,Friday,17:00,GBP,Medium,CPI (MoM)  (May),0.30%,,0.30%
2007-06-01,Friday,17:00,CAD,Low,CPI (YoY)  (May),2.20%,,2.20%
2007-06-01,Friday,17:00,GBP,High,CPI (YoY)  (May),2.50%,,2.80%
2007-06-01,Friday,17:00,MXN,Medium,CPI (YoY)  (May),3.95%,,3.99%
2007-06-01,Friday,17:00,USD,Low,"CPI Index, n.s.a.  (May)",207.95,,206.69
2007-06-01,Friday,17:00,USD,Low,Capacity Utilization Rate  (May),80.70%,,80.80%
